Price,journey_day,journey_month,journey_year,Dept_Time_hour,Dept_Time_min,Arrival_Time_hour,Arrival_Time_min,dur_hour,dur_min
5583,27,6,2019,6,5,11,20,5,15
10577,9,6,2019,16,0,19,0,27,0
10651,15,5,2019,12,0,7,40,19,40
7594,12,6,2019,14,5,4,40,14,35
6857,1,5,2019,6,50,10,30,3,40
4423,27,4,2019,13,0,15,50,2,50
13344,12,6,2019,5,30,12,35,7,5
3971,27,4,2019,21,10,0,5,2,55
18371,24,6,2019,9,0,19,0,10,0
6643,27,3,2019,19,10,4,25,33,15
15077,6,3,2019,11,30,19,15,7,45
6121,1,5,2019,10,0,12,45,2,45
5755,3,3,2019,13,10,14,30,1,20
4487,9,4,2019,20,40,9,25,12,45
5158,21,5,2019,8,45,13,15,4,30
8586,1,5,2019,20,0,4,40,8,40
3100,1,6,2019,6,20,7,40,1,20
3210,9,5,2019,2,55,4,20,1,25
12373,9,5,2019,19,15,12,35,17,20
15135,3,3,2019,6,40,18,50,12,10
13292,27,6,2019,5,30,19,0,13,30
2017,6,6,2019,13,15,14,45,1,30
10919,12,6,2019,14,35,12,35,22,0
12395,6,3,2019,21,55,22,55,25,0
3543,21,6,2019,9,45,12,0,2,15
2228,6,5,2019,19,35,21,5,1,30
8236,21,3,2019,19,45,19,15,23,30
11410,3,6,2019,16,45,6,35,13,50
15129,21,5,2019,23,5,12,35,13,30
3514,24,6,2019,15,20,17,55,2,35
13469,6,6,2019,9,35,21,5,11,30
3943,9,4,2019,21,15,0,15,3,0
7608,3,3,2019,21,10,0,5,2,55
6961,27,5,2019,10,0,12,45,2,45
12042,1,6,2019,9,15,19,0,9,45
62427,1,3,2019,5,45,12,25,6,40
9586,9,3,2019,10,30,21,25,10,55
3543,1,6,2019,8,20,10,35,2,15
13882,9,6,2019,9,25,12,35,27,10
8781,24,5,2019,10,20,17,35,7,15
5192,12,6,2019,15,10,23,30,8,20
6442,27,3,2019,6,40,22,20,15,40
15554,6,5,2019,22,50,12,35,13,45
10844,21,5,2019,18,55,16,20,21,25
2754,3,4,2019,12,0,13,30,1,30
14067,21,5,2019,14,0,21,0,7,0
5140,27,4,2019,7,25,13,35,6,10
8330,9,5,2019,10,35,1,30,14,55
5678,3,3,2019,19,35,21,5,1,30
11087,12,3,2019,22,55,18,25,19,30
18558,1,3,2019,20,55,23,50,2,55
16000,1,3,2019,2,30,4,0,1,30
3573,6,5,2019,21,10,0,5,2,55
7670,15,5,2019,12,50,1,30,12,40
12819,24,6,2019,23,5,19,0,19,55
4878,15,5,2019,17,0,19,35,2,35
11507,27,6,2019,21,25,19,0,21,35
8759,6,6,2019,7,55,13,25,5,30
10262,12,6,2019,17,30,19,0,25,30
10975,21,5,2019,7,5,9,25,26,20
10262,6,6,2019,19,15,4,25,9,10
6007,27,6,2019,12,50,21,0,8,10
3858,21,3,2019,11,35,14,0,2,25
6412,27,6,2019,14,20,22,30,8,10
6245,21,4,2019,14,15,16,45,2,30
9968,9,6,2019,19,45,19,15,23,30
18260,9,3,2019,2,15,12,55,10,40
8855,3,3,2019,18,25,21,20,2,55
10844,24,5,2019,8,25,18,15,9,50
3597,27,5,2019,8,20,10,35,2,15
13067,6,5,2019,17,0,21,5,28,5
13817,12,3,2019,16,55,10,45,17,50
11602,12,3,2019,6,45,23,15,16,30
13941,9,5,2019,16,30,18,15,25,45
14151,15,5,2019,20,25,19,10,22,45
3943,15,5,2019,4,0,6,50,2,50
10844,12,5,2019,6,30,18,15,11,45
2753,18,6,2019,5,45,7,15,1,30
14714,12,6,2019,2,15,19,0,16,45
9646,18,5,2019,7,5,16,10,9,5
15554,9,5,2019,7,5,12,35,5,30
13261,18,3,2019,10,30,17,45,7,15
11087,18,3,2019,11,40,5,5,17,25
11507,15,6,2019,5,30,19,0,13,30
9424,9,5,2019,19,0,1,30,6,30
4937,12,4,2019,11,40,14,30,2,50
3257,6,6,2019,21,10,0,5,2,55
4823,6,5,2019,8,30,11,20,2,50
5277,12,5,2019,22,5,0,25,2,20
3873,9,4,2019,17,10,19,40,2,30
10844,24,5,2019,16,30,4,40,12,10
7198,27,5,2019,17,0,1,30,8,30
6094,15,5,2019,5,10,8,0,2,50
3943,3,5,2019,6,5,8,50,2,45
3943,15,5,2019,21,15,0,15,3,0
12681,1,4,2019,20,0,12,0,16,0
5613,15,4,2019,17,0,19,35,2,35
3873,24,5,2019,9,0,11,25,2,25
12898,27,5,2019,13,0,12,35,23,35
15129,9,5,2019,5,30,4,25,22,55
3911,9,5,2019,8,20,10,35,2,15
6015,12,6,2019,21,5,0,20,3,15
54826,1,3,2019,16,55,23,0,6,5
5073,27,3,2019,20,30,1,35,5,5
4326,21,3,2019,5,15,7,35,2,20
9443,24,6,2019,16,40,19,15,26,35
8040,3,6,2019,10,20,11,50,1,30
7229,3,4,2019,6,0,8,45,2,45
3943,15,6,2019,13,0,15,50,2,50
14195,6,3,2019,12,0,23,25,11,25
13292,15,6,2019,9,35,4,25,18,50
4174,3,4,2019,11,30,14,5,2,35
16736,6,3,2019,7,0,21,20,14,20
5198,12,5,2019,6,0,8,45,2,45
15058,3,6,2019,7,5,19,15,12,10
5073,3,4,2019,10,35,15,35,5,0
10197,15,5,2019,8,0,19,0,11,0
3543,27,6,2019,17,45,20,5,2,20
7229,27,6,2019,17,45,20,45,3,0
10966,1,6,2019,12,0,7,40,19,40
11134,24,3,2019,13,55,23,25,9,30
3807,6,4,2019,22,50,1,20,2,30
5228,6,5,2019,13,20,16,10,2,50
3597,12,6,2019,14,45,17,5,2,20
4483,18,5,2019,11,10,13,55,2,45
10262,24,6,2019,11,30,4,25,16,55
5158,6,6,2019,8,45,13,15,4,30
6010,21,3,2019,22,0,23,20,25,20
13376,12,6,2019,14,35,12,35,22,0
11543,21,3,2019,5,40,4,25,22,45
15342,6,3,2019,9,55,19,15,9,20
6309,15,3,2019,9,35,12,30,2,55
5823,24,5,2019,19,30,22,15,2,45
5403,24,3,2019,11,30,14,10,2,40
3873,1,6,2019,6,55,9,30,2,35
12898,27,5,2019,21,50,19,0,21,10
6979,15,5,2019,17,10,1,30,8,20
13437,12,5,2019,16,45,16,15,23,30
6017,27,3,2019,11,30,4,25,16,55
14053,21,3,2019,7,5,12,35,5,30
7295,6,3,2019,11,35,14,0,2,25
13044,12,6,2019,18,55,19,50,24,55
4030,3,5,2019,11,10,14,5,2,55
13942,6,3,2019,8,15,11,20,27,5
14781,12,5,2019,6,30,18,15,11,45
3579,24,3,2019,5,45,8,35,2,50
10231,27,5,2019,22,0,19,15,21,15
5530,27,5,2019,6,50,12,10,5,20
10844,12,5,2019,14,5,19,50,5,45
8372,6,6,2019,8,0,19,15,11,15
16289,9,3,2019,6,50,19,45,12,55
11701,6,5,2019,22,0,19,15,21,15
11269,21,3,2019,6,0,15,30,9,30
9385,18,5,2019,13,0,1,30,12,30
14151,24,5,2019,17,0,23,35,6,35
4544,9,4,2019,8,20,11,20,3,0
11087,12,3,2019,20,35,10,45,14,10
5224,3,6,2019,4,40,7,15,2,35
4804,27,6,2019,9,35,12,10,2,35
6901,12,3,2019,5,55,20,35,14,40
5999,21,3,2019,14,35,22,20,7,45
5403,9,4,2019,21,0,23,50,2,50
13014,12,6,2019,5,30,19,0,13,30
4995,6,5,2019,7,5,8,30,1,25
13941,21,5,2019,6,30,8,15,25,45
11507,3,6,2019,21,25,19,0,21,35
12192,15,6,2019,8,0,19,0,11,0
7198,27,5,2019,18,0,1,30,7,30
5000,21,6,2019,14,25,17,40,3,15
3841,3,4,2019,6,55,9,30,2,35
12347,21,3,2019,13,0,18,50,5,50
11982,15,6,2019,17,45,20,5,2,20
13029,9,5,2019,5,30,4,25,22,55
16736,6,3,2019,20,35,8,15,11,40
4174,15,4,2019,17,15,19,50,2,35
3841,27,6,2019,9,0,11,25,2,25
17024,6,3,2019,19,45,19,45,24,0
3943,24,5,2019,21,15,0,15,3,0
6442,3,6,2019,11,55,22,30,10,35
11762,9,3,2019,7,5,19,15,36,10
4174,24,4,2019,9,0,11,25,2,25
4804,18,6,2019,4,40,7,15,2,35
13377,6,6,2019,14,0,1,30,11,30
7229,1,4,2019,11,10,14,5,2,55
8855,15,3,2019,22,20,1,10,2,50
7741,27,6,2019,10,20,19,15,8,55
22270,1,3,2019,8,0,13,15,5,15
7740,3,6,2019,8,45,21,0,12,15
14960,9,6,2019,9,50,12,30,26,40
12032,27,3,2019,9,55,18,50,8,55
5462,6,3,2019,21,5,22,25,1,20
12347,21,3,2019,19,45,18,50,23,5
3145,27,3,2019,11,40,13,55,2,15
7832,21,3,2019,11,40,20,20,8,40
4804,21,6,2019,15,15,17,45,2,30
10482,9,3,2019,2,5,7,10,5,5
12373,18,5,2019,11,30,4,25,16,55
10478,3,3,2019,7,5,22,20,15,15
13029,18,5,2019,9,40,4,25,18,45
6482,21,3,2019,12,30,9,25,20,55
15554,18,5,2019,9,0,19,0,10,0
11789,12,6,2019,8,45,19,0,10,15
9413,24,3,2019,14,30,20,10,5,40
7662,9,6,2019,16,45,21,5,28,20
7888,21,5,2019,19,0,1,30,6,30
5192,15,5,2019,7,35,23,30,15,55
6007,24,6,2019,10,20,21,0,10,40
12898,27,5,2019,10,0,12,35,26,35
11885,18,3,2019,8,50,10,35,25,45
14360,24,3,2019,17,0,22,55,5,55
14330,12,5,2019,16,45,12,30,19,45
6076,27,3,2019,13,5,22,20,9,15
4622,1,3,2019,6,55,9,35,2,40
14388,9,5,2019,21,10,8,15,11,5
9794,21,5,2019,8,45,19,0,10,15
4804,3,6,2019,15,15,17,45,2,30
9663,9,5,2019,21,10,4,40,7,30
5842,9,5,2019,7,25,13,35,6,10
15603,3,3,2019,7,0,15,30,8,30
5618,3,3,2019,22,10,0,55,2,45
6565,3,3,2019,14,20,16,55,2,35
5221,15,4,2019,17,55,22,50,4,55
10368,27,6,2019,9,40,19,0,9,20
7480,24,6,2019,20,40,9,25,12,45
13882,12,6,2019,11,45,12,35,24,50
6442,24,6,2019,6,50,16,10,9,20
4823,24,6,2019,7,10,10,5,2,55
3873,21,5,2019,17,10,19,40,2,30
12121,1,5,2019,17,0,10,55,17,55
4423,27,4,2019,10,10,13,0,2,50
5510,24,6,2019,14,15,16,45,2,30
7229,6,4,2019,8,20,11,20,3,0
10577,9,6,2019,19,45,12,35,16,50
8040,27,3,2019,10,20,11,50,1,30
14714,3,6,2019,13,0,19,0,6,0
7229,9,6,2019,6,0,8,45,2,45
6653,21,3,2019,7,5,21,20,14,15
6442,24,6,2019,5,5,16,10,11,5
4804,12,5,2019,21,25,0,5,2,40
9417,9,5,2019,13,15,9,25,20,10
10844,24,5,2019,18,55,19,50,24,55
7229,12,5,2019,17,45,20,45,3,0
15400,6,3,2019,9,0,18,50,9,50
6416,15,6,2019,8,30,21,0,12,30
5176,3,4,2019,13,20,16,10,2,50
9264,21,3,2019,16,0,1,35,9,35
13587,6,6,2019,9,0,21,0,12,0
3597,1,5,2019,8,20,10,35,2,15
4282,27,4,2019,4,55,7,45,2,50
4995,27,6,2019,7,5,8,30,1,25
4804,1,6,2019,20,20,22,55,2,35
10844,6,5,2019,6,30,16,20,9,50
14714,1,6,2019,21,50,12,35,14,45
14571,6,6,2019,21,10,9,20,12,10
7832,21,3,2019,11,40,11,25,23,45
11467,1,4,2019,20,25,18,0,21,35
10953,9,5,2019,17,0,10,55,17,55
4148,9,3,2019,20,25,23,5,2,40
3873,9,5,2019,9,0,11,25,2,25
3943,27,4,2019,22,10,1,0,2,50
6151,27,3,2019,16,45,22,15,5,30
12080,12,3,2019,8,45,22,55,14,10
13584,9,5,2019,20,0,10,5,14,5
6979,6,5,2019,11,25,1,30,14,5
4482,9,3,2019,23,25,2,10,2,45
6284,1,4,2019,18,5,23,30,5,25
4226,24,5,2019,19,35,23,15,3,40
6442,9,3,2019,6,40,16,10,9,30
12373,18,5,2019,19,45,4,25,8,40
11297,12,3,2019,5,50,15,0,9,10
14083,24,5,2019,10,0,1,20,15,20
7202,3,6,2019,11,0,14,15,3,15
11667,21,3,2019,9,0,18,50,9,50
10844,24,5,2019,18,55,18,15,23,20
5932,15,3,2019,11,50,8,55,21,5
9001,24,6,2019,8,45,19,15,10,30
13469,6,6,2019,17,0,23,35,6,35
2227,15,6,2019,21,20,22,50,1,30
5636,15,5,2019,7,15,12,30,5,15
15965,6,6,2019,15,5,1,30,10,25
5054,24,6,2019,20,25,1,30,5,5
5999,21,3,2019,7,10,16,10,9,0
4823,1,5,2019,7,10,10,5,2,55
8479,12,6,2019,11,35,18,50,7,15
8452,15,5,2019,7,10,22,40,15,30
14924,3,6,2019,8,0,19,0,11,0
10441,3,6,2019,19,45,19,15,23,30
7485,21,5,2019,6,0,21,0,15,0
6478,6,6,2019,8,20,11,20,3,0
15129,27,5,2019,13,25,19,0,29,35
3809,1,5,2019,19,20,23,45,4,25
18581,24,6,2019,8,0,19,0,11,0
5224,9,6,2019,22,15,0,50,2,35
8330,9,5,2019,17,10,1,30,8,20
6961,9,6,2019,10,0,12,45,2,45
10262,9,6,2019,8,0,19,0,11,0
2754,21,6,2019,2,35,4,5,1,30
13727,18,5,2019,15,0,1,30,10,30
3898,27,4,2019,20,55,23,40,2,45
11087,12,3,2019,22,55,12,25,13,30
3383,6,4,2019,23,55,2,45,2,50
12557,21,3,2019,17,30,18,50,25,20
8273,21,3,2019,6,20,4,25,22,5
9736,12,3,2019,10,5,19,10,9,5
10262,24,6,2019,17,30,19,0,25,30
11664,9,4,2019,5,30,19,0,13,30
4591,1,5,2019,23,30,2,20,2,50
13502,18,3,2019,14,5,19,10,5,5
8372,27,6,2019,13,0,19,15,6,15
6121,21,4,2019,6,10,8,55,2,45
5613,21,3,2019,16,0,18,35,2,35
5298,6,4,2019,6,50,12,10,5,20
15764,9,3,2019,2,15,19,45,17,30
6253,15,6,2019,7,55,22,25,14,30
8586,18,5,2019,5,45,12,0,6,15
12273,27,3,2019,6,20,4,25,22,5
2227,15,5,2019,21,20,22,50,1,30
5769,12,6,2019,19,50,22,50,3,0
6216,18,4,2019,14,40,17,50,3,10
6386,3,6,2019,2,0,7,45,5,45
16108,1,6,2019,10,0,19,15,9,15
3873,24,5,2019,22,20,0,40,2,20
6270,9,4,2019,10,35,1,30,14,55
5911,12,4,2019,21,5,23,55,2,50
15077,6,3,2019,9,10,19,15,10,5
31825,1,3,2019,20,35,11,25,14,50
8479,6,5,2019,11,35,18,50,7,15
9397,12,5,2019,7,10,9,5,25,55
10262,3,6,2019,9,0,12,35,27,35
4729,3,4,2019,5,35,8,50,3,15
14714,1,6,2019,17,30,19,0,25,30
4804,15,5,2019,17,15,19,50,2,35
4804,3,6,2019,20,25,23,10,2,45
2050,1,4,2019,21,5,22,25,1,20
8371,27,3,2019,7,30,19,15,11,45
12192,27,6,2019,10,0,19,0,9,0
14629,21,3,2019,6,0,18,50,12,50
4823,9,4,2019,18,25,21,20,2,55
14323,9,5,2019,13,0,19,15,6,15
15129,9,5,2019,13,25,12,35,23,10
6758,18,5,2019,6,40,21,0,14,20
14848,21,5,2019,9,0,19,15,10,15
12358,3,3,2019,6,45,10,35,27,50
4030,21,5,2019,18,55,22,0,3,5
4960,9,3,2019,14,15,16,45,2,30
8656,27,3,2019,16,40,19,15,26,35
14871,6,3,2019,9,10,21,0,11,50
4563,27,3,2019,6,0,13,20,7,20
4784,6,3,2019,21,20,22,45,1,25
4823,1,6,2019,20,0,22,50,2,50
3687,3,5,2019,7,5,9,20,2,15
7229,27,4,2019,15,15,18,10,2,55
7229,15,4,2019,7,10,10,10,3,0
7174,21,4,2019,6,10,23,0,16,50
11071,21,3,2019,6,50,7,40,24,50
6979,15,5,2019,4,55,21,0,16,5
3850,15,5,2019,7,55,10,15,2,20
13044,12,6,2019,20,0,9,20,13,20
12373,18,5,2019,20,55,4,25,7,30
13801,18,5,2019,13,20,7,40,18,20
4823,1,6,2019,8,30,11,20,2,50
6587,9,6,2019,5,15,6,50,25,35
2227,3,6,2019,20,5,21,40,1,35
14151,9,6,2019,17,0,14,25,21,25
25430,1,3,2019,8,50,23,25,38,35
4319,27,6,2019,21,10,0,5,2,55
14462,3,3,2019,4,0,7,40,27,40
8586,21,5,2019,6,30,10,5,27,35
7662,9,6,2019,9,50,21,5,11,15
4995,3,5,2019,7,5,8,30,1,25
7408,9,6,2019,9,0,21,0,12,0
5678,15,3,2019,19,35,21,5,1,30
5678,9,6,2019,19,35,21,5,1,30
26890,1,3,2019,8,55,0,45,15,50
13904,6,3,2019,6,0,19,25,37,25
15318,1,6,2019,20,0,4,25,8,25
8452,15,5,2019,20,20,22,40,26,20
6314,9,6,2019,10,35,21,0,10,25
10203,1,5,2019,10,0,20,25,10,25
3597,15,6,2019,8,20,10,35,2,15
8266,12,6,2019,10,20,19,15,8,55
12373,18,5,2019,21,50,12,35,14,45
36235,1,3,2019,14,5,21,20,7,15
14871,3,3,2019,8,25,21,0,12,35
7229,12,4,2019,17,45,20,45,3,0
4804,24,4,2019,22,15,0,50,2,35
7303,3,3,2019,20,0,22,55,2,55
13587,1,6,2019,11,30,21,0,9,30
7740,18,5,2019,14,55,22,30,7,35
7295,1,3,2019,14,40,17,5,2,25
18916,3,3,2019,18,15,1,35,7,20
8266,21,5,2019,12,50,19,15,6,25
12373,18,5,2019,2,15,4,25,26,10
11188,18,5,2019,13,15,22,30,9,15
14151,18,5,2019,9,35,18,0,8,25
14714,1,6,2019,8,0,19,0,11,0
7229,6,4,2019,7,10,10,10,3,0
12242,27,3,2019,9,0,4,25,19,25
9134,15,3,2019,7,0,12,25,5,25
3943,1,5,2019,22,10,1,0,2,50
6961,1,6,2019,10,0,12,45,2,45
23843,12,3,2019,8,15,16,35,8,20
3597,24,5,2019,9,45,12,0,2,15
7408,27,6,2019,13,0,21,0,8,0
3257,27,5,2019,5,55,8,35,2,40
1965,6,5,2019,5,45,7,15,1,30
9100,27,3,2019,6,40,19,15,12,35
3100,18,6,2019,19,30,20,45,1,15
26890,1,3,2019,8,0,18,25,10,25
8016,24,6,2019,17,45,20,45,3,0
12173,24,3,2019,20,30,20,25,23,55
8784,27,5,2019,4,55,21,0,16,5
5298,9,5,2019,6,50,12,10,5,20
11087,9,3,2019,8,55,9,30,24,35
5409,9,6,2019,17,55,22,50,4,55
5842,1,5,2019,7,25,13,35,6,10
2228,18,3,2019,15,50,17,20,1,30
3543,6,5,2019,17,45,20,5,2,20
7228,21,5,2019,21,0,2,15,5,15
6287,15,4,2019,5,5,12,10,7,5
13377,27,6,2019,13,0,1,30,12,30
6985,3,3,2019,17,15,20,0,2,45
8372,3,6,2019,13,0,19,15,6,15
14687,21,5,2019,9,25,5,25,20,0
9564,9,3,2019,11,0,14,15,3,15
12080,12,3,2019,8,45,16,45,8,0
18275,3,6,2019,17,50,1,30,7,40
6093,6,6,2019,7,30,21,0,13,30
14861,9,3,2019,5,40,4,25,22,45
4804,18,5,2019,11,30,14,5,2,35
9314,1,5,2019,20,25,19,10,22,45
9794,9,5,2019,8,45,19,0,10,15
13029,21,5,2019,5,30,19,0,13,30
3841,3,6,2019,17,10,19,40,2,30
12284,18,3,2019,8,0,13,15,5,15
14714,9,6,2019,21,50,4,25,6,35
7064,1,4,2019,6,30,22,35,16,5
5198,18,5,2019,7,10,10,10,3,0
14781,15,5,2019,6,30,16,20,9,50
13381,24,6,2019,20,15,19,15,23,0
6094,1,6,2019,5,10,8,0,2,50
5298,1,6,2019,6,50,12,10,5,20
7408,27,6,2019,10,0,21,0,11,0
14388,12,5,2019,21,10,12,0,14,50
9443,24,6,2019,19,45,19,15,23,30
11762,3,3,2019,7,5,19,15,36,10
7480,27,6,2019,12,30,9,25,20,55
5406,15,3,2019,5,35,8,50,3,15
9564,12,6,2019,11,0,14,15,3,15
10368,9,6,2019,9,40,19,0,9,20
5636,9,5,2019,7,15,12,30,5,15
1965,9,5,2019,22,45,0,15,1,30
12739,12,6,2019,21,10,4,40,7,30
4148,12,3,2019,14,20,16,55,2,35
7191,9,5,2019,6,40,21,0,14,20
10262,6,6,2019,7,5,4,25,21,20
12312,24,3,2019,9,55,20,25,10,30
10262,3,6,2019,18,15,19,0,24,45
9564,15,6,2019,11,0,14,15,3,15
13759,24,3,2019,6,30,4,45,22,15
8610,6,5,2019,17,0,20,20,27,20
14714,15,6,2019,13,0,19,0,6,0
4823,3,6,2019,8,30,11,20,2,50
6451,27,5,2019,7,55,15,45,7,50
16079,21,5,2019,14,0,19,0,5,0
7202,1,6,2019,11,0,14,15,3,15
4944,24,3,2019,23,30,2,20,2,50
3625,1,6,2019,5,55,8,35,2,40
9663,9,5,2019,14,5,12,0,21,55
9794,15,5,2019,10,20,19,0,8,40
2437,1,5,2019,13,15,14,45,1,30
13377,15,6,2019,10,0,1,30,15,30
8586,6,6,2019,20,0,4,40,8,40
19225,6,3,2019,8,55,15,15,6,20
15554,18,5,2019,22,50,4,25,5,35
12121,1,5,2019,9,35,22,5,12,30
3943,27,5,2019,10,10,13,0,2,50
13555,18,3,2019,21,25,9,0,11,35
4990,21,6,2019,18,15,21,20,3,5
8854,6,3,2019,20,30,23,0,26,30
7878,27,5,2019,7,10,16,10,9,0
8028,3,3,2019,9,50,12,35,2,45
8586,9,5,2019,18,55,8,15,13,20
15164,1,5,2019,17,30,13,45,20,15
12284,18,3,2019,7,0,15,15,8,15
4995,21,6,2019,7,5,8,30,1,25
10051,27,5,2019,8,45,19,15,10,30
9663,21,5,2019,14,5,10,5,20,0
14424,1,5,2019,7,0,5,25,22,25
14714,15,6,2019,10,0,19,0,9,0
3100,24,5,2019,13,55,15,25,1,30
6493,6,6,2019,17,5,22,25,5,20
14571,6,6,2019,6,30,23,35,17,5
10368,15,6,2019,5,30,19,0,13,30
14714,3,6,2019,15,0,4,25,13,25
3543,18,5,2019,8,20,10,35,2,15
6810,6,6,2019,7,35,19,25,11,50
5201,24,3,2019,9,0,11,30,2,30
13377,24,6,2019,17,30,1,30,8,0
14629,21,3,2019,7,30,18,50,11,20
6093,9,4,2019,7,30,21,0,13,30
15419,12,6,2019,11,35,1,30,13,55
13484,21,5,2019,16,50,13,45,20,55
8372,18,5,2019,21,0,7,40,10,40
8534,15,3,2019,8,15,11,20,27,5
4030,15,5,2019,17,45,20,45,3,0
13292,24,6,2019,9,35,4,25,18,50
13014,24,6,2019,5,30,4,25,22,55
16754,9,3,2019,8,0,19,15,11,15
6565,1,3,2019,17,15,19,55,2,40
16079,27,5,2019,22,50,19,0,20,10
11507,9,5,2019,21,25,12,35,15,10
12395,6,3,2019,7,30,9,25,25,55
22153,1,3,2019,19,35,0,35,5,0
10919,27,6,2019,6,45,12,35,29,50
13759,24,3,2019,21,10,4,45,7,35
6094,18,4,2019,5,10,8,0,2,50
11542,21,5,2019,9,25,13,45,28,20
13376,9,6,2019,6,45,4,25,21,40
25735,1,3,2019,11,40,10,25,22,45
17471,6,3,2019,22,50,23,0,24,10
10844,9,6,2019,16,30,23,35,7,5
8372,3,6,2019,19,0,7,40,12,40
3858,15,6,2019,11,35,14,0,2,25
5694,15,3,2019,1,30,4,15,2,45
17234,3,3,2019,18,15,18,50,24,35
11546,9,4,2019,9,25,4,25,19,0
8028,3,3,2019,7,0,9,40,2,40
8016,15,6,2019,19,50,22,50,3,0
10413,24,5,2019,20,30,20,25,23,55
11948,12,3,2019,11,5,22,10,11,5
3205,1,4,2019,10,20,11,50,1,30
4423,18,5,2019,13,0,15,50,2,50
4878,24,3,2019,7,0,9,40,2,40
5912,15,4,2019,17,5,22,15,5,10
11411,12,5,2019,5,50,8,55,27,5
7618,24,6,2019,7,0,21,0,14,0
7229,12,4,2019,15,15,18,10,2,55
6147,27,6,2019,15,10,20,0,4,50
14237,15,6,2019,18,25,4,25,10,0
6101,21,3,2019,7,45,13,40,5,55
12324,21,5,2019,16,50,5,35,12,45
18387,1,3,2019,6,40,21,55,15,15
10262,3,6,2019,16,0,4,25,12,25
10262,15,6,2019,9,0,19,0,10,0
7229,21,4,2019,7,10,10,10,3,0
3807,27,6,2019,22,50,1,20,2,30
7695,21,3,2019,15,15,1,35,10,20
12723,18,5,2019,5,50,8,55,27,5
2175,15,5,2019,13,15,14,45,1,30
6628,27,5,2019,9,15,1,30,16,15
13376,12,6,2019,14,35,4,25,13,50
4148,27,3,2019,15,10,17,45,2,35
9254,27,3,2019,5,25,4,25,23,0
8016,24,6,2019,18,55,22,0,3,5
4030,1,5,2019,17,45,20,45,3,0
5198,12,5,2019,17,45,20,45,3,0
4409,15,4,2019,19,55,22,25,2,30
10082,1,3,2019,13,55,15,25,1,30
9663,18,5,2019,14,5,10,5,20,0
3971,3,4,2019,5,55,8,35,2,40
6297,15,3,2019,7,55,10,15,2,20
3573,9,5,2019,5,55,8,35,2,40
10844,21,5,2019,14,5,22,35,8,30
4423,27,4,2019,6,5,8,50,2,45
19225,6,3,2019,14,5,21,20,7,15
6297,12,3,2019,22,5,0,30,2,25
3849,6,3,2019,22,20,0,40,2,20
15078,6,3,2019,8,0,15,30,7,30
4205,12,5,2019,19,20,23,45,4,25
5228,27,5,2019,13,20,16,10,2,50
7408,6,6,2019,7,0,21,0,14,0
7229,9,6,2019,11,10,14,5,2,55
10919,15,6,2019,14,35,4,25,13,50
4544,1,5,2019,15,15,18,10,2,55
6540,21,3,2019,8,0,4,25,20,25
9483,21,3,2019,19,10,18,50,23,40
16079,21,5,2019,10,0,19,0,9,0
13377,1,6,2019,18,15,1,30,7,15
4823,3,6,2019,18,55,21,50,2,55
14151,15,5,2019,17,0,10,55,17,55
6095,9,5,2019,23,30,7,45,8,15
12029,27,5,2019,10,0,19,15,9,15
4437,6,4,2019,19,0,11,5,16,5
3419,27,6,2019,1,30,4,15,2,45
3943,1,4,2019,10,10,13,0,2,50
13542,21,3,2019,14,0,1,35,11,35
7174,27,6,2019,17,40,23,0,5,20
7417,9,3,2019,9,10,10,35,1,25
16704,9,5,2019,13,25,4,25,15,0
4435,18,3,2019,20,45,23,20,2,35
11432,21,5,2019,9,25,5,35,20,10
3383,21,6,2019,23,55,2,45,2,50
4804,21,4,2019,4,40,7,15,2,35
3383,27,5,2019,4,55,7,45,2,50
6991,24,5,2019,15,10,20,30,5,20
10441,9,5,2019,5,0,19,15,38,15
5073,21,3,2019,7,35,12,0,4,25
7695,21,3,2019,10,20,1,35,15,15
7480,24,5,2019,20,40,9,25,12,45
10262,9,6,2019,11,30,12,35,25,5
13817,12,3,2019,22,55,11,25,12,30
13067,21,5,2019,9,35,19,10,9,35
1965,6,6,2019,13,15,14,45,1,30
6674,6,6,2019,6,50,16,10,9,20
16172,12,3,2019,5,5,16,55,11,50
7268,24,6,2019,12,50,19,15,6,25
17524,15,3,2019,7,0,12,15,5,15
7888,21,5,2019,18,0,1,30,7,30
2754,6,6,2019,19,5,20,35,1,30
10573,3,3,2019,12,0,23,55,11,55
11789,9,6,2019,11,40,19,0,7,20
13067,6,5,2019,20,25,19,10,22,45
4238,24,3,2019,0,40,3,25,2,45
9794,21,5,2019,7,30,19,0,11,30
7615,21,3,2019,7,5,9,25,26,20
11664,21,3,2019,10,20,4,25,42,5
7064,1,4,2019,6,30,19,50,13,20
3809,15,4,2019,19,20,23,45,4,25
3841,18,6,2019,17,10,19,40,2,30
6795,27,5,2019,11,40,1,30,13,50
4565,24,4,2019,15,15,20,5,4,50
12351,9,3,2019,18,35,1,35,7,0
5021,18,3,2019,21,5,0,20,3,15
10467,21,5,2019,13,5,9,25,20,20
6121,15,4,2019,17,0,19,45,2,45
6300,15,3,2019,17,45,20,5,2,20
10715,1,3,2019,5,50,8,40,2,50
5510,24,5,2019,14,15,16,45,2,30
6144,3,5,2019,18,55,22,0,3,5
19329,6,3,2019,19,10,19,45,24,35
13253,6,3,2019,12,45,19,25,30,40
13941,12,5,2019,6,30,19,50,13,20
