Total_Stops,Route1,Route2,Route3,Route4,Route5,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Price,journey_day,journey_month,journey_year,Dept_Time_hour,Dept_Time_min,Arrival_Time_hour,Arrival_Time_min,dur_hour,dur_min
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13014,9,6,2019,19,30,4,25,8,55
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3383,24,5,2019,4,55,7,45,2,50
0,4,8,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7298,6,3,2019,17,45,20,5,2,20
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4544,3,4,2019,7,10,10,10,3,0
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15147,6,3,2019,8,55,15,30,6,35
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10782,9,3,2019,4,45,19,45,15,0
1,3,6,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6027,15,5,2019,15,10,20,0,4,50
3,3,34,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10919,6,6,2019,14,35,4,25,13,50
1,3,6,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6681,27,3,2019,6,10,8,15,26,5
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3943,24,6,2019,23,30,2,20,2,50
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12898,27,5,2019,21,50,12,35,14,45
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6628,6,6,2019,18,35,1,30,6,55
1,3,6,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5022,3,4,2019,20,30,23,0,26,30
3,3,32,4,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12698,3,6,2019,7,10,7,40,24,30
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10794,9,6,2019,20,45,7,10,10,25
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6416,9,6,2019,11,25,21,0,9,35
0,2,5,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4622,9,3,2019,22,20,0,40,2,20
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3943,27,5,2019,13,0,15,50,2,50
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4508,6,6,2019,19,55,22,25,2,30
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,8452,12,6,2019,7,10,22,40,15,30
3,2,15,9,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13437,12,5,2019,16,45,8,55,16,10
0,4,8,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,11982,18,5,2019,17,45,20,5,2,20
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10844,24,5,2019,18,55,12,0,17,5
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15129,9,5,2019,9,40,4,25,18,45
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,14714,27,6,2019,14,0,19,0,5,0
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6093,27,6,2019,6,40,21,0,14,20
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5307,6,4,2019,4,55,13,20,8,25
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10188,15,5,2019,14,25,19,35,5,10
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14571,6,6,2019,20,0,8,15,12,15
3,3,0,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10976,27,3,2019,19,10,4,25,9,15
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,10844,24,5,2019,6,30,16,20,9,50
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4488,9,4,2019,20,20,22,55,2,35
1,3,7,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8582,24,5,2019,23,0,19,15,20,15
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,24,6,2019,19,45,12,35,16,50
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,8662,6,5,2019,17,0,10,45,17,45
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4777,24,3,2019,6,0,8,45,2,45
0,1,19,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2071,27,3,2019,15,50,17,20,1,30
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11087,12,3,2019,22,55,15,15,16,20
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5228,18,4,2019,21,5,23,55,2,50
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12996,1,4,2019,6,30,16,20,9,50
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,16736,6,3,2019,8,0,23,0,15,0
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13941,1,5,2019,18,55,10,5,15,10
1,0,15,8,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9166,15,3,2019,13,50,22,10,8,20
1,3,40,6,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12677,3,3,2019,5,15,6,50,25,35
0,4,8,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,4405,24,3,2019,11,40,13,55,2,15
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12121,6,5,2019,9,35,23,35,14,0
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6121,6,6,2019,21,5,23,55,2,50
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14388,18,5,2019,8,25,9,20,24,55
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,11467,1,4,2019,20,25,10,55,14,30
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13817,12,3,2019,21,25,10,25,13,0
0,1,19,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3100,6,5,2019,19,30,20,45,1,15
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8266,21,5,2019,11,40,19,15,7,35
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13759,24,3,2019,19,45,23,25,27,40
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3943,9,6,2019,0,25,3,15,2,50
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12327,27,3,2019,18,15,1,35,7,20
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4049,12,6,2019,6,25,7,55,1,30
0,0,13,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3573,1,6,2019,21,10,0,5,2,55
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4409,15,5,2019,19,55,22,25,2,30
3,3,20,22,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6565,27,3,2019,7,5,9,25,26,20
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4174,15,4,2019,21,25,0,5,2,40
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4030,24,5,2019,7,10,10,10,3,0
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4082,21,3,2019,10,20,12,55,2,35
3,2,2,14,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,6117,24,5,2019,9,10,11,5,25,55
1,0,3,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,6163,21,3,2019,5,50,12,20,6,30
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6540,27,3,2019,16,0,4,25,12,25
1,2,33,3,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4649,12,5,2019,15,5,20,20,5,15
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,9,6,2019,21,50,19,0,21,10
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,5613,6,4,2019,19,30,22,15,2,45
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,6144,24,3,2019,8,30,11,30,3,0
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13067,12,5,2019,17,0,22,5,29,5
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,7608,3,3,2019,21,10,0,5,2,55
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7198,9,6,2019,10,0,1,30,15,30
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13941,15,5,2019,16,30,23,35,7,5
3,3,28,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10368,9,6,2019,9,40,4,25,18,45
0,4,8,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3543,27,6,2019,8,20,10,35,2,15
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4462,27,3,2019,20,25,23,5,2,40
3,2,25,1,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8005,24,3,2019,5,50,13,40,7,50
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,7064,1,4,2019,18,55,22,35,27,40
1,2,14,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,12121,1,5,2019,20,25,21,5,24,40
3,3,28,4,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8918,9,5,2019,12,0,19,15,7,15
1,2,7,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8891,12,5,2019,9,25,21,50,12,25
